target_id	length	eff_length	est_counts	tpm
TRINITY_DN5638_c0_g2_i1	2090	1924.14	0	0
TRINITY_DN5638_c0_g3_i1	2103	1937.14	0	0
TRINITY_DN5638_c0_g4_i1	904	738.14	0	0
TRINITY_DN5638_c0_g5_i1	2103	1937.14	0	0
TRINITY_DN5638_c0_g6_i1	3140	2974.14	0	0
TRINITY_DN5638_c0_g6_i2	3195	3029.14	0	0
TRINITY_DN5638_c0_g7_i1	2090	1924.14	0	0
TRINITY_DN5638_c0_g8_i1	2103	1937.14	0	0
TRINITY_DN5638_c0_g9_i1	842	676.14	0	0
TRINITY_DN5662_c0_g1_i1	797	631.14	0	0
TRINITY_DN5662_c0_g2_i1	518	352.14	0	0
TRINITY_DN5662_c1_g1_i1	1368	1202.14	0	0
TRINITY_DN5662_c1_g1_i2	1312	1146.14	0	0
TRINITY_DN5662_c1_g1_i3	1424	1258.14	0	0
TRINITY_DN5662_c1_g2_i1	227	84.8891	0	0
TRINITY_DN5681_c0_g1_i1	1752	1586.14	0	0
TRINITY_DN5681_c0_g1_i2	1690	1524.14	0	0
TRINITY_DN5681_c0_g2_i1	3569	3403.14	4.54234e-07	1.38078e-07
TRINITY_DN5681_c0_g2_i2	3520	3354.14	1	0.308419
TRINITY_DN5681_c1_g1_i1	810	644.14	0	0
TRINITY_DN5659_c0_g1_i1	2884	2718.14	12	4.56701
TRINITY_DN5659_c1_g1_i1	1828	1662.14	0	0
TRINITY_DN5659_c1_g2_i1	2302	2136.14	0	0
TRINITY_DN5659_c1_g2_i2	4217	4051.14	0	0
TRINITY_DN5622_c0_g1_i1	1250	1084.14	0	0
TRINITY_DN5622_c0_g1_i2	624	458.14	0	0
TRINITY_DN5622_c0_g1_i3	1266	1100.14	0	0
TRINITY_DN5622_c0_g2_i1	552	386.14	0	0
TRINITY_DN5652_c0_g1_i1	1868	1702.14	0	0
TRINITY_DN5652_c0_g1_i2	3288	3122.14	0	0
TRINITY_DN5652_c0_g1_i3	3234	3068.14	0	0
TRINITY_DN5652_c0_g1_i4	3348	3182.14	0	0
TRINITY_DN5652_c0_g1_i5	3294	3128.14	0	0
TRINITY_DN5698_c0_g1_i1	1819	1653.14	0	0
TRINITY_DN5698_c0_g1_i2	1768	1602.14	0	0
TRINITY_DN5698_c0_g1_i3	1818	1652.14	0	0
TRINITY_DN5698_c0_g1_i4	1871	1705.14	0	0
TRINITY_DN5698_c0_g1_i5	1822	1656.14	0	0
TRINITY_DN5698_c0_g1_i6	1080	914.14	0	0
TRINITY_DN5637_c0_g1_i1	3956	3790.14	0	0
TRINITY_DN5637_c0_g1_i2	3951	3785.14	0	0
TRINITY_DN5637_c0_g1_i3	3823	3657.14	0	0
TRINITY_DN5637_c0_g1_i4	3901	3735.14	0	0
TRINITY_DN5637_c0_g1_i5	3952	3786.14	0	0
TRINITY_DN5687_c0_g1_i1	2011	1845.14	0	0
TRINITY_DN5687_c0_g1_i2	1906	1740.14	0	0
TRINITY_DN5687_c0_g1_i3	1859	1693.14	0	0
TRINITY_DN5687_c0_g1_i4	1789	1623.14	0	0
TRINITY_DN5687_c0_g1_i5	2081	1915.14	0	0
TRINITY_DN5687_c0_g1_i6	1064	898.14	0	0
TRINITY_DN5616_c0_g1_i1	1832	1666.14	0	0
TRINITY_DN5616_c0_g1_i2	1739	1573.14	0	0
TRINITY_DN5616_c0_g1_i3	1778	1612.14	0	0
TRINITY_DN5616_c0_g1_i4	1685	1519.14	0	0
TRINITY_DN5639_c0_g1_i1	3758	3592.14	0	0
TRINITY_DN5639_c0_g1_i2	3695	3529.14	0	0
TRINITY_DN5639_c0_g1_i3	3695	3529.14	0	0
TRINITY_DN5639_c0_g1_i4	3686	3520.14	0	0
TRINITY_DN5639_c0_g1_i5	3761	3595.14	0	0
TRINITY_DN5639_c0_g1_i6	3812	3646.14	0	0
TRINITY_DN5639_c0_g1_i7	3707	3541.14	0	0
TRINITY_DN5639_c0_g1_i8	3632	3466.14	0	0
TRINITY_DN5639_c0_g1_i9	3749	3583.14	0	0
TRINITY_DN5639_c0_g1_i10	3755	3589.14	0	0
TRINITY_DN5639_c0_g1_i11	3806	3640.14	0	0
TRINITY_DN5639_c0_g1_i12	3644	3478.14	0	0
TRINITY_DN5684_c0_g1_i1	302	141.257	0	0
TRINITY_DN5684_c0_g2_i1	292	135.438	0	0
TRINITY_DN5684_c0_g3_i1	419	254.531	0	0
TRINITY_DN5674_c0_g1_i1	1667	1501.14	0	0
TRINITY_DN5674_c0_g1_i2	1725	1559.14	0	0
TRINITY_DN5674_c0_g1_i3	762	596.14	0	0
TRINITY_DN5674_c0_g1_i4	1728	1562.14	0	0
TRINITY_DN5674_c0_g1_i5	1721	1555.14	0	0
TRINITY_DN5667_c0_g1_i1	2119	1953.14	0	0
TRINITY_DN5667_c0_g1_i2	2061	1895.14	0	0
TRINITY_DN5699_c0_g1_i1	1206	1040.14	0	0
TRINITY_DN5699_c0_g1_i2	1284	1118.14	0	0
TRINITY_DN5699_c0_g1_i3	1098	932.14	0	0
TRINITY_DN5699_c0_g1_i4	1233	1067.14	0	0
TRINITY_DN5699_c0_g1_i5	1227	1061.14	0	0
TRINITY_DN5699_c0_g1_i6	1172	1006.14	0	0
TRINITY_DN5699_c0_g1_i7	1149	983.14	0	0
TRINITY_DN5605_c0_g1_i1	321	159.415	0	0
TRINITY_DN5605_c0_g1_i2	306	145.201	0	0
TRINITY_DN5605_c0_g2_i1	298	139.388	0	0
TRINITY_DN5605_c0_g3_i1	379	217.415	0	0
TRINITY_DN5605_c0_g3_i2	371	209.415	0	0
TRINITY_DN5605_c0_g3_i3	298	139.388	0	0
TRINITY_DN5605_c0_g3_i4	430	265.531	0	0
TRINITY_DN5605_c0_g3_i5	357	195.415	0	0
TRINITY_DN5635_c0_g1_i1	632	466.14	0	0
TRINITY_DN5635_c0_g2_i1	580	414.14	0	0
TRINITY_DN5635_c1_g1_i1	1849	1683.14	0	0
TRINITY_DN5686_c0_g1_i1	2057	1891.14	0	0
TRINITY_DN5686_c0_g1_i2	1996	1830.14	0	0
TRINITY_DN5688_c0_g1_i1	221	80.7512	0	0
TRINITY_DN5688_c0_g2_i1	319	157.415	0	0
TRINITY_DN5688_c1_g1_i1	209	75.9806	0	0
TRINITY_DN5688_c1_g2_i1	292	135.438	0	0
TRINITY_DN5688_c1_g3_i1	223	82.6733	0	0
TRINITY_DN5688_c1_g4_i1	224	82.7777	0	0
TRINITY_DN5688_c1_g5_i1	321	159.415	0	0
TRINITY_DN5688_c1_g6_i1	218	77.9011	0	0
TRINITY_DN5611_c0_g1_i1	2411	2245.14	0	0
TRINITY_DN5611_c0_g1_i2	2415	2249.14	0	0
TRINITY_DN5611_c0_g1_i3	3794	3628.14	0	0
TRINITY_DN5611_c0_g1_i4	3735	3569.14	0	0
TRINITY_DN5611_c0_g1_i5	2365	2199.14	0	0
TRINITY_DN5611_c0_g2_i1	299	140.388	0	0
TRINITY_DN5623_c0_g1_i1	242	91.9881	0	0
TRINITY_DN5623_c0_g2_i1	242	91.9881	0	0
TRINITY_DN5623_c0_g3_i1	224	82.7777	0	0
TRINITY_DN5689_c0_g1_i1	4527	4361.14	0	0
TRINITY_DN5689_c0_g1_i2	918	752.14	0	0
TRINITY_DN5689_c0_g1_i3	3378	3212.14	0	0
TRINITY_DN5689_c0_g1_i4	4476	4310.14	0	0
TRINITY_DN5689_c0_g1_i5	3272	3106.14	0	0
TRINITY_DN5689_c0_g1_i6	4313	4147.14	0	0
TRINITY_DN5689_c0_g1_i7	3955	3789.14	0	0
TRINITY_DN5629_c0_g1_i1	335	173.415	0	0
TRINITY_DN5629_c0_g2_i1	2519	2353.14	0	0
TRINITY_DN5629_c0_g2_i2	2207	2041.14	0	0
TRINITY_DN5629_c0_g2_i3	2327	2161.14	0	0
TRINITY_DN5629_c0_g2_i4	2168	2002.14	0	0
TRINITY_DN5629_c0_g2_i5	2065	1899.14	0	0
TRINITY_DN5629_c0_g2_i6	2119	1953.14	0	0
TRINITY_DN5628_c0_g1_i1	347	185.415	0	0
TRINITY_DN5628_c0_g1_i2	312	150.415	0	0
TRINITY_DN5628_c0_g2_i1	320	158.415	0	0
TRINITY_DN5628_c0_g3_i1	244	93.909	0	0
TRINITY_DN5628_c0_g4_i1	367	205.415	0	0
TRINITY_DN5628_c0_g4_i2	312	150.415	0	0
TRINITY_DN5628_c0_g5_i1	225	83.0051	0	0
TRINITY_DN5631_c0_g1_i1	3240	3074.14	0	0
TRINITY_DN5631_c0_g1_i2	3189	3023.14	0	0
TRINITY_DN5631_c1_g1_i1	2025	1859.14	0	0
TRINITY_DN5631_c1_g1_i2	2081	1915.14	0	0
TRINITY_DN5631_c1_g1_i3	2081	1915.14	0	0
TRINITY_DN5631_c1_g1_i4	2075	1909.14	0	0
TRINITY_DN5626_c0_g1_i1	951	785.14	0	0
TRINITY_DN5626_c0_g1_i2	1007	841.14	0	0
TRINITY_DN5626_c0_g1_i3	1038	872.14	0	0
TRINITY_DN5626_c0_g1_i4	1137	971.14	0	0
TRINITY_DN5626_c0_g1_i5	1106	940.14	0	0
TRINITY_DN5626_c0_g1_i6	1050	884.14	0	0
TRINITY_DN5626_c0_g1_i7	1193	1027.14	0	0
TRINITY_DN5626_c0_g1_i8	1094	928.14	0	0
TRINITY_DN5675_c0_g1_i1	1472	1306.14	0	0
TRINITY_DN5675_c0_g1_i2	1522	1356.14	0	0
TRINITY_DN5675_c0_g1_i3	1410	1244.14	0	0
TRINITY_DN5675_c0_g2_i1	1778	1612.14	0	0
TRINITY_DN5675_c0_g2_i2	1826	1660.14	0	0
TRINITY_DN5675_c0_g2_i3	1837	1671.14	0	0
TRINITY_DN5675_c0_g2_i4	1829	1663.14	0	0
TRINITY_DN5694_c0_g1_i1	1032	866.14	0	0
TRINITY_DN5694_c0_g1_i2	1061	895.14	0	0
TRINITY_DN5694_c0_g1_i3	1162	996.14	0	0
TRINITY_DN5694_c0_g1_i4	976	810.14	0	0
TRINITY_DN5694_c0_g1_i5	875	709.14	0	0
TRINITY_DN5694_c0_g1_i6	931	765.14	0	0
TRINITY_DN5694_c0_g2_i1	2156	1990.14	0	0
TRINITY_DN5694_c0_g2_i2	2208	2042.14	0	0
TRINITY_DN5694_c0_g2_i3	2104	1938.14	0	0
TRINITY_DN5694_c0_g2_i4	2156	1990.14	0	0
TRINITY_DN5602_c0_g1_i1	3672	3506.14	0	0
TRINITY_DN5602_c0_g1_i2	3639	3473.14	0	0
TRINITY_DN5602_c0_g1_i3	3717	3551.14	0	0
TRINITY_DN5602_c0_g1_i4	3594	3428.14	0	0
TRINITY_DN5602_c0_g1_i5	3618	3452.14	0	0
TRINITY_DN5615_c0_g1_i1	1659	1493.14	0	0
TRINITY_DN5615_c0_g1_i2	235	88.4032	0	0
TRINITY_DN5615_c0_g1_i3	1605	1439.14	0	0
TRINITY_DN5615_c0_g1_i4	1492	1326.14	0	0
TRINITY_DN5615_c0_g1_i5	1518	1352.14	0	0
TRINITY_DN5615_c0_g1_i6	1546	1380.14	0	0
TRINITY_DN5609_c0_g1_i1	2808	2642.14	0	0
TRINITY_DN5609_c0_g1_i2	1032	866.14	0	0
TRINITY_DN12406_c0_g1_i1	240	90.7608	0	0
TRINITY_DN12464_c0_g1_i1	361	199.415	0	0
TRINITY_DN12423_c0_g1_i1	427	262.531	0	0
TRINITY_DN12423_c0_g2_i1	476	311.531	0	0
TRINITY_DN12421_c0_g1_i1	366	204.415	0	0
TRINITY_DN12449_c0_g1_i1	225	83.0051	0	0
TRINITY_DN12443_c0_g1_i1	242	91.9881	0	0
TRINITY_DN12440_c0_g1_i1	255	99.4047	0	0
TRINITY_DN12425_c0_g1_i1	373	211.415	0	0
TRINITY_DN12420_c0_g1_i1	371	209.415	0	0
TRINITY_DN12422_c0_g1_i1	360	198.415	0	0
TRINITY_DN12427_c0_g1_i1	364	202.415	0	0
TRINITY_DN12417_c0_g1_i1	251	97.8377	0	0
TRINITY_DN12455_c0_g1_i1	385	221.65	0	0
TRINITY_DN12472_c0_g1_i1	273	116.438	0	0
TRINITY_DN12418_c0_g1_i1	222	81.7512	0	0
TRINITY_DN12418_c0_g2_i1	305	144.201	0	0
TRINITY_DN12403_c0_g1_i1	277	120.438	0	0
TRINITY_DN12465_c0_g1_i1	373	211.415	0	0
TRINITY_DN12458_c0_g1_i1	224	82.7777	0	0
TRINITY_DN12473_c0_g1_i1	386	222.65	0	0
TRINITY_DN12457_c0_g1_i1	254	98.4047	0	0
TRINITY_DN12400_c0_g1_i1	216	76.0115	0	0
TRINITY_DN12400_c1_g1_i1	413	248.531	0	0
TRINITY_DN12475_c0_g1_i1	235	88.4032	0	0
TRINITY_DN12441_c0_g1_i1	297	138.388	0	0
TRINITY_DN12477_c0_g1_i1	236	89.4032	0	0
TRINITY_DN12430_c0_g1_i1	291	134.438	0	0
TRINITY_DN12428_c0_g1_i1	429	264.531	0	0
TRINITY_DN12426_c0_g1_i1	205	74.3346	0	0
TRINITY_DN12478_c0_g1_i1	288	131.438	0	0
TRINITY_DN12471_c0_g1_i1	379	217.415	0	0
TRINITY_DN12456_c0_g1_i1	237	90.3637	0	0
TRINITY_DN12442_c0_g1_i1	438	273.531	0	0
TRINITY_DN12404_c0_g1_i1	223	82.6733	0	0
TRINITY_DN12438_c0_g1_i1	259	103.405	0	0
TRINITY_DN12454_c0_g1_i1	244	93.909	0	0
TRINITY_DN12414_c0_g1_i1	237	90.3637	0	0
TRINITY_DN12408_c0_g1_i1	303	142.257	0	0
TRINITY_DN12450_c0_g1_i1	382	220.415	0	0
TRINITY_DN12451_c0_g1_i1	345	183.415	0	0
TRINITY_DN12429_c0_g1_i1	331	169.415	0	0
TRINITY_DN12439_c0_g1_i1	357	195.415	0	0
TRINITY_DN12434_c0_g1_i1	328	166.415	0	0
TRINITY_DN12434_c0_g2_i1	383	219.65	0	0
TRINITY_DN12466_c0_g1_i1	258	102.405	0	0
TRINITY_DN12452_c0_g1_i1	307	146.201	0	0
TRINITY_DN12453_c0_g1_i1	249	96.5145	0	0
TRINITY_DN12431_c0_g1_i1	539	373.14	0	0
TRINITY_DN12474_c0_g1_i1	346	184.415	0	0
TRINITY_DN12437_c0_g1_i1	287	130.438	0	0
TRINITY_DN12448_c0_g1_i1	349	187.415	0	0
TRINITY_DN12445_c0_g1_i1	228	85.2609	0	0
TRINITY_DN12401_c0_g1_i1	399	235.562	0	0
TRINITY_DN12436_c0_g1_i1	431	266.531	0	0
TRINITY_DN12436_c0_g2_i1	420	255.531	0	0
TRINITY_DN12411_c0_g1_i1	521	355.14	0	0
TRINITY_DN12411_c0_g2_i1	571	405.14	0	0
TRINITY_DN12476_c0_g1_i1	213	76.6688	0	0
TRINITY_DN12461_c0_g1_i1	314	152.415	0	0
TRINITY_DN12467_c0_g1_i1	223	82.6733	0	0
TRINITY_DN12419_c0_g1_i1	318	156.415	0	0
TRINITY_DN12424_c0_g1_i1	272	115.438	0	0
TRINITY_DN12462_c0_g1_i1	369	207.415	0	0
TRINITY_DN12444_c0_g1_i1	340	178.415	0	0
TRINITY_DN12415_c0_g1_i1	335	173.415	0	0
TRINITY_DN12416_c0_g1_i1	316	154.415	0	0
TRINITY_DN12405_c0_g1_i1	335	173.415	0	0
TRINITY_DN12435_c0_g1_i1	351	189.415	0	0
TRINITY_DN12469_c0_g1_i1	212	76.1272	0	0
TRINITY_DN12480_c0_g1_i1	287	130.438	0	0
TRINITY_DN12409_c0_g1_i1	368	206.415	0	0
TRINITY_DN12409_c0_g2_i1	250	96.9175	0	0
TRINITY_DN12413_c0_g1_i1	211	75.7004	0	0
TRINITY_DN12407_c0_g1_i1	205	74.3346	0	0
TRINITY_DN12433_c0_g1_i1	221	80.7512	0	0
TRINITY_DN12470_c0_g1_i1	293	136.438	0	0
TRINITY_DN12410_c0_g1_i1	291	134.438	0	0
TRINITY_DN12432_c0_g1_i1	225	83.0051	0	0
TRINITY_DN12446_c0_g1_i1	345	183.415	0	0
TRINITY_DN4725_c0_g1_i1	280	123.438	0	0
TRINITY_DN4725_c0_g2_i1	222	81.7512	0	0
TRINITY_DN4795_c0_g1_i1	213	76.6688	0	0
TRINITY_DN4795_c0_g2_i1	226	83.8891	0	0
TRINITY_DN4747_c0_g1_i1	442	277.531	0	0
TRINITY_DN4747_c0_g2_i1	1590	1424.14	0	0
TRINITY_DN4747_c0_g2_i2	1584	1418.14	0	0
TRINITY_DN4747_c0_g2_i3	1535	1369.14	0	0
TRINITY_DN4747_c0_g2_i4	1647	1481.14	0	0
TRINITY_DN4747_c0_g2_i5	1646	1480.14	0	0
TRINITY_DN4747_c0_g2_i6	1591	1425.14	0	0
TRINITY_DN4709_c0_g1_i1	2781	2615.14	0	0
TRINITY_DN4709_c0_g1_i2	2829	2663.14	0	0
TRINITY_DN4709_c1_g1_i1	558	392.14	0	0
TRINITY_DN4709_c1_g2_i1	2760	2594.14	0	0
TRINITY_DN4706_c0_g1_i1	488	323.531	0	0
TRINITY_DN4706_c0_g1_i2	560	394.14	0	0
TRINITY_DN4706_c0_g1_i3	551	385.14	0	0
TRINITY_DN4706_c0_g2_i1	538	372.14	0	0
TRINITY_DN4715_c0_g1_i1	272	115.438	0	0
TRINITY_DN4715_c0_g2_i1	332	170.415	0	0
TRINITY_DN4715_c0_g3_i1	278	121.438	0	0
TRINITY_DN4722_c0_g1_i1	347	185.415	0	0
TRINITY_DN4722_c0_g2_i1	360	198.415	0	0
TRINITY_DN4722_c0_g3_i1	312	150.415	0	0
TRINITY_DN4722_c0_g4_i1	342	180.415	0	0
TRINITY_DN4775_c0_g1_i1	1580	1414.14	0	0
TRINITY_DN4775_c0_g1_i2	1330	1164.14	0	0
TRINITY_DN4775_c0_g1_i3	774	608.14	0	0
TRINITY_DN4775_c0_g1_i4	1524	1358.14	0	0
TRINITY_DN4791_c0_g1_i1	799	633.14	0	0
TRINITY_DN4791_c0_g2_i1	998	832.14	0	0
TRINITY_DN4791_c0_g3_i1	1065	899.14	0	0
TRINITY_DN4746_c0_g1_i1	1040	874.14	0	0
TRINITY_DN4746_c0_g1_i2	978	812.14	0	0
TRINITY_DN4746_c0_g1_i3	987	821.14	0	0
TRINITY_DN4746_c0_g1_i4	925	759.14	0	0
TRINITY_DN4746_c0_g2_i1	1061	895.14	0	0
TRINITY_DN4746_c0_g3_i1	1986	1820.14	0	0
TRINITY_DN4746_c0_g3_i2	2057	1891.14	0	0
TRINITY_DN4746_c0_g3_i3	1988	1822.14	0	0
TRINITY_DN4746_c0_g3_i4	1917	1751.14	0	0
TRINITY_DN4703_c0_g1_i1	252	98.8377	0	0
TRINITY_DN4703_c0_g2_i1	203	73.4088	0	0
TRINITY_DN4703_c0_g3_i1	333	171.415	0	0
TRINITY_DN4703_c0_g4_i1	234	87.4032	0	0
TRINITY_DN4703_c0_g5_i1	206	74.1076	0	0
TRINITY_DN4760_c0_g1_i1	2136	1970.14	0	0
TRINITY_DN4760_c0_g1_i2	2345	2179.14	0	0
TRINITY_DN4760_c0_g1_i3	2086	1920.14	0	0
TRINITY_DN4760_c0_g1_i4	2141	1975.14	0	0
TRINITY_DN4760_c0_g1_i5	2340	2174.14	0	0
TRINITY_DN4760_c0_g1_i6	280	123.438	0	0
TRINITY_DN4760_c0_g1_i7	2290	2124.14	0	0
TRINITY_DN4749_c0_g1_i1	1497	1331.14	0	0
TRINITY_DN4749_c0_g1_i2	1609	1443.14	0	0
TRINITY_DN4773_c0_g1_i1	334	172.415	0	0
TRINITY_DN4773_c0_g1_i2	292	135.438	0	0
TRINITY_DN4773_c0_g2_i1	234	87.4032	0	0
TRINITY_DN4773_c0_g3_i1	278	121.438	0	0
TRINITY_DN4773_c0_g3_i2	364	202.415	0	0
TRINITY_DN4718_c0_g1_i1	615	449.14	0	0
TRINITY_DN4718_c0_g2_i1	1955	1789.14	0	0
TRINITY_DN4718_c0_g2_i2	1852	1686.14	0	0
TRINITY_DN4718_c0_g2_i3	1982	1816.14	0	0
TRINITY_DN4718_c0_g2_i4	1904	1738.14	0	0
TRINITY_DN4718_c0_g2_i5	2033	1867.14	0	0
TRINITY_DN4718_c0_g2_i6	1114	948.14	0	0
TRINITY_DN4718_c0_g2_i7	1930	1764.14	0	0
TRINITY_DN4751_c0_g1_i1	1506	1340.14	2.46665	1.90405
TRINITY_DN4751_c0_g1_i2	1558	1392.14	0	0
TRINITY_DN4751_c0_g1_i3	418	253.531	0.533354	2.17624
TRINITY_DN4751_c0_g1_i4	1771	1605.14	0	0
TRINITY_DN4751_c0_g1_i5	1571	1405.14	0	0
TRINITY_DN4726_c0_g1_i1	1778	1612.14	0	0
TRINITY_DN4726_c0_g1_i2	1830	1664.14	0	0
TRINITY_DN4726_c0_g1_i3	1827	1661.14	0	0
TRINITY_DN4726_c0_g1_i4	1439	1273.14	0	0
TRINITY_DN4727_c0_g1_i1	216	76.0115	0	0
TRINITY_DN4727_c0_g2_i1	410	246.47	0	0
TRINITY_DN4727_c0_g2_i2	875	709.14	0	0
TRINITY_DN4727_c0_g3_i1	315	153.415	0	0
TRINITY_DN4724_c0_g1_i1	223	82.6733	0	0
TRINITY_DN4724_c0_g2_i1	1498	1332.14	0	0
TRINITY_DN4724_c0_g2_i2	1544	1378.14	0	0
TRINITY_DN4724_c0_g2_i3	1424	1258.14	0	0
TRINITY_DN4724_c0_g2_i4	1364	1198.14	0	0
TRINITY_DN4724_c0_g2_i5	1446	1280.14	0	0
TRINITY_DN4724_c0_g2_i6	889	723.14	0	0
TRINITY_DN4778_c0_g1_i1	1907	1741.14	0	0
TRINITY_DN4778_c0_g1_i2	1956	1790.14	0	0
TRINITY_DN4778_c0_g1_i3	1900	1734.14	0	0
TRINITY_DN4778_c0_g1_i4	1853	1687.14	0	0
TRINITY_DN4778_c0_g1_i5	1902	1736.14	0	0
TRINITY_DN4766_c0_g1_i1	3526	3360.14	0	0
TRINITY_DN4766_c0_g1_i2	3633	3467.14	0	0
TRINITY_DN4776_c0_g1_i1	1626	1460.14	0	0
TRINITY_DN4776_c0_g1_i2	1457	1291.14	0	0
TRINITY_DN4776_c0_g1_i3	1562	1396.14	0	0
TRINITY_DN4776_c0_g1_i4	1514	1348.14	0	0
TRINITY_DN4776_c0_g1_i5	1445	1279.14	0	0
TRINITY_DN4776_c0_g1_i6	1521	1355.14	0	0
TRINITY_DN4764_c0_g1_i1	2300	2134.14	0	0
TRINITY_DN4764_c0_g1_i2	2351	2185.14	0	0
TRINITY_DN4764_c0_g1_i3	2358	2192.14	0	0
TRINITY_DN4764_c0_g1_i4	2409	2243.14	0	0
TRINITY_DN4764_c0_g1_i5	2347	2181.14	0	0
TRINITY_DN4764_c0_g1_i6	2398	2232.14	0	0
TRINITY_DN4762_c0_g1_i1	840	674.14	0	0
TRINITY_DN4762_c0_g2_i1	694	528.14	0	0
TRINITY_DN4762_c0_g3_i1	2451	2285.14	0	0
TRINITY_DN4762_c0_g4_i1	249	96.5145	0	0
TRINITY_DN4721_c0_g1_i1	614	448.14	0	0
TRINITY_DN4721_c0_g2_i1	566	400.14	0	0
TRINITY_DN4721_c1_g1_i1	4011	3845.14	0.999998	0.269036
TRINITY_DN4721_c1_g1_i2	4062	3896.14	1.72801e-06	4.58811e-07
TRINITY_DN4721_c1_g2_i1	449	284.531	0	0
TRINITY_DN4758_c0_g1_i1	706	540.14	0	0
TRINITY_DN4758_c0_g1_i2	654	488.14	0	0
TRINITY_DN4758_c0_g1_i3	599	433.14	0	0
TRINITY_DN4785_c0_g1_i1	643	477.14	0	0
TRINITY_DN4785_c0_g1_i2	583	417.14	0	0
TRINITY_DN4785_c0_g1_i3	523	357.14	0	0
TRINITY_DN4796_c0_g1_i1	478	313.531	0	0
TRINITY_DN4796_c0_g2_i1	1248	1082.14	0	0
TRINITY_DN4796_c0_g2_i2	814	648.14	0	0
TRINITY_DN4796_c0_g2_i3	1202	1036.14	0	0
TRINITY_DN4781_c0_g1_i1	1701	1535.14	0	0
TRINITY_DN4781_c0_g2_i1	2361	2195.14	0	0
TRINITY_DN4781_c0_g2_i2	2241	2075.14	0	0
TRINITY_DN4788_c0_g1_i1	2009	1843.14	0	0
TRINITY_DN4788_c0_g1_i2	1926	1760.14	0	0
TRINITY_DN4788_c0_g1_i3	1652	1486.14	0	0
TRINITY_DN4788_c0_g1_i4	1370	1204.14	0	0
TRINITY_DN4759_c0_g1_i1	2325	2159.14	0	0
TRINITY_DN4759_c0_g2_i1	677	511.14	0	0
TRINITY_DN4759_c0_g3_i1	2279	2113.14	0	0
TRINITY_DN4743_c0_g1_i1	335	173.415	0	0
TRINITY_DN4743_c0_g1_i2	278	121.438	0	0
TRINITY_DN4743_c0_g1_i3	296	137.388	0	0
TRINITY_DN4743_c0_g1_i4	402	238.562	0	0
TRINITY_DN4743_c0_g2_i1	247	96.8283	0	0
TRINITY_DN4743_c0_g2_i2	242	91.9881	0	0
TRINITY_DN4789_c0_g1_i1	549	383.14	0	0
TRINITY_DN4789_c0_g2_i1	1347	1181.14	0	0
TRINITY_DN4789_c0_g2_i2	1253	1087.14	0	0
TRINITY_DN4707_c0_g1_i1	380	218.415	0	0
TRINITY_DN4707_c0_g1_i2	612	446.14	0	0
TRINITY_DN4707_c0_g1_i3	1029	863.14	0	0
TRINITY_DN4707_c0_g1_i4	1080	914.14	0	0
TRINITY_DN4707_c0_g1_i5	949	783.14	0	0
TRINITY_DN4748_c0_g1_i1	306	145.201	0	0
TRINITY_DN4748_c0_g2_i1	671	505.14	0	0
TRINITY_DN4748_c0_g2_i2	605	439.14	0	0
TRINITY_DN4748_c0_g2_i3	664	498.14	0	0
TRINITY_DN4748_c0_g2_i4	546	380.14	0	0
TRINITY_DN4761_c0_g1_i1	497	332.531	0	0
TRINITY_DN4761_c0_g2_i1	449	284.531	0	0
TRINITY_DN4761_c1_g1_i1	204	73.4141	0	0
TRINITY_DN4794_c0_g1_i1	894	728.14	0	0
TRINITY_DN4794_c0_g2_i1	3894	3728.14	0	0
TRINITY_DN4794_c1_g1_i1	2038	1872.14	0	0
TRINITY_DN4794_c1_g1_i2	1909	1743.14	0	0
TRINITY_DN4794_c1_g1_i3	1967	1801.14	0	0
TRINITY_DN4794_c1_g1_i4	2096	1930.14	0	0
TRINITY_DN4794_c1_g1_i5	2019	1853.14	0	0
TRINITY_DN4794_c1_g2_i1	752	586.14	0	0
TRINITY_DN4799_c0_g1_i1	890	724.14	0	0
TRINITY_DN4799_c0_g1_i2	888	722.14	0	0
TRINITY_DN4799_c0_g1_i3	784	618.14	0	0
TRINITY_DN4799_c0_g1_i4	836	670.14	0	0
TRINITY_DN4799_c0_g1_i5	1000	834.14	0	0
TRINITY_DN4799_c0_g1_i6	838	672.14	0	0
TRINITY_DN4772_c0_g1_i1	1307	1141.14	0	0
TRINITY_DN4772_c0_g1_i2	1318	1152.14	0	0
TRINITY_DN4772_c0_g1_i3	1366	1200.14	0	0
TRINITY_DN4772_c0_g2_i1	209	75.9806	0	0
TRINITY_DN4786_c0_g1_i1	254	98.4047	0	0
TRINITY_DN4786_c0_g2_i1	226	83.8891	0	0
TRINITY_DN4786_c0_g3_i1	223	82.6733	0	0
TRINITY_DN4786_c0_g4_i1	247	96.8283	0	0
TRINITY_DN4786_c0_g5_i1	204	73.4141	0	0
TRINITY_DN4787_c0_g1_i1	248	97.8283	0	0
TRINITY_DN4787_c0_g2_i1	262	106.28	0	0
TRINITY_DN4720_c0_g1_i1	6348	6182.14	0	0
TRINITY_DN4720_c0_g1_i2	6293	6127.14	0	0
TRINITY_DN4720_c0_g1_i3	6242	6076.14	0	0
TRINITY_DN4700_c0_g1_i1	285	128.438	0	0
TRINITY_DN4700_c0_g2_i1	305	144.201	0	0
TRINITY_DN4729_c0_g1_i1	973	807.14	0	0
